ingredient_name,form_id,effect_name,effect_form_id,base_cost,magnitude,duration,power_affects_magnitude,power_affects_duration,no_magnitude,no_duration,beneficial,harmful,hostile,duration_based,keyword_editor_ids,source_effect_form_id,resolved_effect_form_id,caco_duration_index,resolved_magnitude,resolved_duration,resolved_peak_value_modifier,effect_index,effect_cost,source_effect_editor_id,source_base_cost,source_flags,source_archetype,source_keyword_form_ids,resolved_effect_name,resolved_effect_editor_id,resolved_base_cost,resolved_flags,resolved_archetype,resolved_keyword_form_ids,caco_settings,alchemy_plus_settings
Silverside Perch,0x106E1C,Resist Frost,0x3EAEB,0.5,3,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB,,3,0,1,3,12.0163,,0.5,2101250,34,0x65A38;0xF8A4E,Resist Frost,,0.5,2101250,34,0x65A38;0xF8A4E,,
Skeever Tail,0x3AD6F,Damage Stamina Regen,0x73F2C,0.3,100,5,0,1,0,0,0,1,1,1,MagicAlchHarmful,0x73F2C,0x73F2C,,100,5,0,0,22.1814,,0.3,4196359,0,0x42509,Damage Stamina Regen,,0.3,4196359,0,0x42509,,
Skeever Tail,0x3AD6F,Ravage Health,0x73F26,0.4,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F26,0x73F26,,2,10,0,1,0.857419,,0.4,2099207,0,0x42509,Ravage Health,,0.4,2099207,0,0x42509,,
Skeever Tail,0x3AD6F,Damage Health,0x3EB42,3,2,1,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3EB42,0x3EB42,,2,1,0,2,0.510804,,3,2099205,0,0x42509,Damage Health,,3,2099205,0,0x42509,,
Skeever Tail,0x3AD6F,Fortify Light Armor,0x3EB1F,0.5,2,60,1,0,0,0,1,0,0,0,MagicAlchFortifyLightArmor;MagicAlchBeneficial,0x3EB1F,0x3EB1F,,2,0,1,3,7.69253,,0.5,2099202,34,0x65A24;0xF8A4E,Fortify Light Armor,,0.5,2099202,34,0x65A24;0xF8A4E,,
Slaughterfish Egg,0x7E8C5,Resist Poison,0x90041,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchResistPoison;MagicAlchBeneficial,0x90041,0x90041,,4,0,1,0,16.4893,,0.5,2101250,34,0x10EB5F;0xF8A4E,Resist Poison,,0.5,2101250,34,0x10EB5F;0xF8A4E,,
Slaughterfish Egg,0x7E8C5,Fortify Pickpocket,0x3EB20,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyPickPocket;MagicAlchBeneficial,0x3EB20,0x3EB20,,4,0,1,1,16.4893,,0.5,2099202,34,0x65A25;0xF8A4E,Fortify Pickpocket,,0.5,2099202,34,0x65A25;0xF8A4E,,
Slaughterfish Egg,0x7E8C5,Lingering Damage Health,0x10AA4A,12,1,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A,,1,10,0,2,12,,12,2099205,0,0x42509,Lingering Damage Health,,12,2099205,0,0x42509,,
Slaughterfish Egg,0x7E8C5,Fortify Stamina,0x3EAF9,0.3,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyStamina;MagicAlchBeneficial,0x3EAF9,0x3EAF9,,4,0,1,3,9.89359,,0.3,2099202,34,0x65A32;0xF8A4E,Fortify Stamina,,0.3,2099202,34,0x65A32;0xF8A4E,,
Slaughterfish Scales,0x3AD70,Resist Frost,0x3EAEB,0.5,3,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB,,3,0,1,0,12.0163,,0.5,2101250,34,0x65A38;0xF8A4E,Resist Frost,,0.5,2101250,34,0x65A38;0xF8A4E,,
Slaughterfish Scales,0x3AD70,Lingering Damage Health,0x10AA4A,12,1,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A,,1,10,0,1,12,,12,2099205,0,0x42509,Lingering Damage Health,,12,2099205,0,0x42509,,
Slaughterfish Scales,0x3AD70,Fortify Heavy Armor,0x3EB1E,0.5,2,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHeavyArmor;MagicAlchBeneficial,0x3EB1E,0x3EB1E,,2,0,1,2,7.69253,,0.5,2099202,34,0x65A23;0xF8A4E,Fortify Heavy Armor,,0.5,2099202,34,0x65A23;0xF8A4E,,
Slaughterfish Scales,0x3AD70,Fortify Block,0x3EB1C,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyBlock;MagicAlchBeneficial,0x3EB1C,0x3EB1C,,4,0,1,3,16.4893,,0.5,2099202,34,0x65A1E;0xF8A4E,Fortify Block,,0.5,2099202,34,0x65A1E;0xF8A4E,,
Sload Soap,0xFE00481E,Resist Fire,0x3EAEA,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchResistFire;MagicAlchBeneficial,0x3EAEA,0x3EAEA,,4,0,1,0,16.4893,,0.5,2101250,34,0x65A37;0xF8A4E,Resist Fire,,0.5,2101250,34,0x65A37;0xF8A4E,,
Sload Soap,0xFE00481E,Fear,0x73F20,5,2,30,1,0,0,0,0,1,1,0,MagicInfluenceFear;MagicAlchHarmful;MagicInfluence,0x73F20,0x73F20,,2,30,0,1,35.8869,,5,2099463,7,0x424E0;0x42509;0x78098,Fear,,5,2099463,7,0x424E0;0x42509;0x78098,,
Sload Soap,0xFE00481E,Fortify Conjuration,0x3EB25,0.25,6,60,1,0,0,0,1,0,0,0,MagicAlchFortifyConjuration;MagicAlchBeneficial,0x3EB25,0x3EB25,,6,0,1,2,12.8787,,0.25,2099202,34,0x65A2A;0xF8A4E,Fortify Conjuration,,0.25,2099202,34,0x65A2A;0xF8A4E,,
Sload Soap,0xFE00481E,Fortify Alteration,0x3EB24,0.2,5,60,1,0,0,0,1,0,0,0,MagicAlchFortifyAlteration;MagicAlchBeneficial,0x3EB24,0x3EB24,,5,0,1,3,8.4307,,0.2,2099202,34,0x65A1D;0xF8A4E,Fortify Alteration,,0.2,2099202,34,0x65A1D;0xF8A4E,,
Small Antlers,0x6BC0B,Weakness to Poison,0x90042,1,2,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;USKPMagicAlchWeaknessPoison,0x90042,0x90042,,2,0,1,0,7.17739,,1,2101255,34,0x42509;0x706EE3A,Weakness to Poison,,1,2101255,34,0x42509;0x706EE3A,,
Small Antlers,0x6BC0B,Fortify Restoration,0x3EB28,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyRestoration;MagicAlchBeneficial,0x3EB28,0x3EB28,,4,0,1,1,16.4893,,0.5,2099202,34,0x65A2D;0xF8A4E,Fortify Restoration,,0.5,2099202,34,0x65A2D;0xF8A4E,,
Small Antlers,0x6BC0B,Lingering Damage Stamina,0x10DE5E,1.8,1,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10DE5E,0x10DE5E,,1,10,0,2,1.8,,1.8,2099205,0,0x42509,Lingering Damage Stamina,,1.8,2099205,0,0x42509,,
Small Antlers,0x6BC0B,Damage Health,0x3EB42,3,2,1,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3EB42,0x3EB42,,2,1,0,3,0.510804,,3,2099205,0,0x42509,Damage Health,,3,2099205,0,0x42509,,
Small Pearl,0x85500,Restore Stamina,0x3EB16,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16,,5,0,0,0,3.52386,,0.6,2099712,0,0x42504;0xF8A4E,Restore Stamina,,0.6,2099712,0,0x42504;0xF8A4E,,
Small Pearl,0x85500,Fortify One-handed,0x3EB19,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyOneHanded;MagicAlchBeneficial,0x3EB19,0x3EB19,,4,0,1,1,16.4893,,0.5,2099202,34,0x65A1F;0xF8A4E,Fortify One-handed,,0.5,2099202,34,0x65A1F;0xF8A4E,,
Small Pearl,0x85500,Fortify Restoration,0x3EB28,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyRestoration;MagicAlchBeneficial,0x3EB28,0x3EB28,,4,0,1,2,16.4893,,0.5,2099202,34,0x65A2D;0xF8A4E,Fortify Restoration,,0.5,2099202,34,0x65A2D;0xF8A4E,,
Small Pearl,0x85500,Resist Frost,0x3EAEB,0.5,3,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB,,3,0,1,3,12.0163,,0.5,2101250,34,0x65A38;0xF8A4E,Resist Frost,,0.5,2101250,34,0x65A38;0xF8A4E,,
Snowberries,0x1B3BD,Resist Fire,0x3EAEA,0.5,3,60,1,0,0,0,1,0,0,0,MagicAlchResistFire;MagicAlchBeneficial,0x3EAEA,0x3EAEA,,3,0,1,0,12.0163,,0.5,2101250,34,0x65A37;0xF8A4E,Resist Fire,,0.5,2101250,34,0x65A37;0xF8A4E,,
Snowberries,0x1B3BD,Fortify Enchanting,0x3EB29,0.6,1,30,1,0,0,0,1,0,0,0,MagicAlchFortifyEnchanting;MagicAlchBeneficial,0x3EB29,0x3EB29,,1,0,1,1,2.00902,,0.6,2099202,34,0x65A2E;0xF8A4E,Fortify Enchanting,,0.6,2099202,34,0x65A2E;0xF8A4E,,
Snowberries,0x1B3BD,Resist Frost,0x3EAEB,0.5,3,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB,,3,0,1,2,12.0163,,0.5,2101250,34,0x65A38;0xF8A4E,Resist Frost,,0.5,2101250,34,0x65A38;0xF8A4E,,
Snowberries,0x1B3BD,Resist Shock,0x3EAEC,0.5,3,60,1,0,0,0,1,0,0,0,MagicAlchResistShock;MagicAlchBeneficial,0x3EAEC,0x3EAEC,,3,0,1,3,12.0163,,0.5,2101250,34,0x65A39;0xF8A4E,Resist Shock,,0.5,2101250,34,0x65A39;0xF8A4E,,
Spadefish,0x50008F3,Restore Health,0x3EB15,0.5,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial,0x3EB15,0x3EB15,,5,0,0,0,2.93655,,0.5,2099712,0,0x42503;0xF8A4E,Restore Health,,0.5,2099712,0,0x42503;0xF8A4E,,
Spadefish,0x50008F3,Fortify Lockpicking,0x3EB21,0.5,2,30,1,0,0,0,1,0,0,0,MagicAlchFortifyLockpicking;MagicAlchBeneficial,0x3EB21,0x3EB21,,2,0,1,1,3.58869,,0.5,2099202,34,0x65A26;0xF8A4E,Fortify Lockpicking,,0.5,2099202,34,0x65A26;0xF8A4E,,
Spadefish,0x50008F3,Fortify Pickpocket,0x3EB20,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyPickPocket;MagicAlchBeneficial,0x3EB20,0x3EB20,,4,0,1,2,16.4893,,0.5,2099202,34,0x65A25;0xF8A4E,Fortify Pickpocket,,0.5,2099202,34,0x65A25;0xF8A4E,,
Spadefish,0x50008F3,Cure Disease,0xAE722,0.5,5,0,1,0,0,1,1,0,0,0,MagicAlchBeneficial,0xAE722,0xAE722,,5,0,0,3,2.93655,,0.5,2103808,3,0xF8A4E,Cure Disease,,0.5,2103808,3,0xF8A4E,,
Spawn Ash,0x401CD6D,Ravage Stamina,0x73F23,1.6,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F23,0x73F23,,2,10,0,0,3.42968,,1.6,2099207,0,0x42509,Ravage Stamina,,1.6,2099207,0,0x42509,,
Spawn Ash,0x401CD6D,Resist Fire,0x3EAEA,0.5,3,60,1,0,0,0,1,0,0,0,MagicAlchResistFire;MagicAlchBeneficial,0x3EAEA,0x3EAEA,,3,0,1,1,12.0163,,0.5,2101250,34,0x65A37;0xF8A4E,Resist Fire,,0.5,2101250,34,0x65A37;0xF8A4E,,
Spawn Ash,0x401CD6D,Fortify Enchanting,0x3EB29,0.6,1,30,1,0,0,0,1,0,0,0,MagicAlchFortifyEnchanting;MagicAlchBeneficial,0x3EB29,0x3EB29,,1,0,1,2,2.00902,,0.6,2099202,34,0x65A2E;0xF8A4E,Fortify Enchanting,,0.6,2099202,34,0x65A2E;0xF8A4E,,
Spawn Ash,0x401CD6D,Ravage Magicka,0x73F27,1,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F27,0x73F27,,2,10,0,3,2.14355,,1,2099207,0,0x42509,Ravage Magicka,,1,2099207,0,0x42509,,
Spider Egg,0x9151B,Damage Stamina,0x3A2C6,1.8,3,0,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3A2C6,0x3A2C6,,3,0,0,0,6.02707,,1.8,2099205,0,0x42509,Damage Stamina,,1.8,2099205,0,0x42509,,
Spider Egg,0x9151B,Damage Magicka Regen,0x73F2B,0.5,100,5,0,1,0,0,0,1,1,1,MagicAlchHarmful,0x73F2B,0x73F2B,,100,5,0,1,36.9689,,0.5,4196359,0,0x42509,Damage Magicka Regen,,0.5,4196359,0,0x42509,,
Spider Egg,0x9151B,Fortify Lockpicking,0x3EB21,0.5,2,30,1,0,0,0,1,0,0,0,MagicAlchFortifyLockpicking;MagicAlchBeneficial,0x3EB21,0x3EB21,,2,0,1,2,3.58869,,0.5,2099202,34,0x65A26;0xF8A4E,Fortify Lockpicking,,0.5,2099202,34,0x65A26;0xF8A4E,,
Spider Egg,0x9151B,Fortify Archery,0x3EB1B,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMarksman;MagicAlchBeneficial,0x3EB1B,0x3EB1B,,4,0,1,3,16.4893,,0.5,2099202,34,0x65A21;0xF8A4E,Fortify Archery,,0.5,2099202,34,0x65A21;0xF8A4E,,
Spriggan Sap,0x63B5F,Damage Magicka Regen,0x73F2B,0.5,100,5,0,1,0,0,0,1,1,1,MagicAlchHarmful,0x73F2B,0x73F2B,,100,5,0,0,36.9689,,0.5,4196359,0,0x42509,Damage Magicka Regen,,0.5,4196359,0,0x42509,,
Spriggan Sap,0x63B5F,Fortify Enchanting,0x3EB29,0.6,1,30,1,0,0,0,1,0,0,0,MagicAlchFortifyEnchanting;MagicAlchBeneficial,0x3EB29,0x3EB29,,1,0,1,1,2.00902,,0.6,2099202,34,0x65A2E;0xF8A4E,Fortify Enchanting,,0.6,2099202,34,0x65A2E;0xF8A4E,,
Spriggan Sap,0x63B5F,Fortify Smithing,0x3EB1D,0.75,4,30,1,0,0,0,1,0,0,0,MagicAlchFortifySmithing;MagicAlchBeneficial,0x3EB1D,0x3EB1D,,4,0,1,2,11.5388,,0.75,2099202,34,0x65A22;0xF8A4E,Fortify Smithing,,0.75,2099202,34,0x65A22;0xF8A4E,,
Spriggan Sap,0x63B5F,Fortify Alteration,0x3EB24,0.2,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyAlteration;MagicAlchBeneficial,0x3EB24,0x3EB24,,4,0,1,3,6.59572,,0.2,2099202,34,0x65A1D;0xF8A4E,Fortify Alteration,,0.2,2099202,34,0x65A1D;0xF8A4E,,
Stoneflower Petals,0xFE00481F,Weakness to Shock,0x73F2F,0.7,4,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessShock,0x73F2F,0x73F2F,,4,0,1,0,10.7695,,0.7,2101255,34,0x42509;0x74F50,Weakness to Shock,,0.7,2101255,34,0x42509;0x74F50,,
Stoneflower Petals,0xFE00481F,Fortify One-handed,0x3EB19,0.5,5,60,1,0,0,0,1,0,0,0,MagicAlchFortifyOneHanded;MagicAlchBeneficial,0x3EB19,0x3EB19,,5,0,1,1,21.0767,,0.5,2099202,34,0x65A1F;0xF8A4E,Fortify One-handed,,0.5,2099202,34,0x65A1F;0xF8A4E,,
Stoneflower Petals,0xFE00481F,Fortify Magicka,0x3EAF8,0.3,5,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8,,5,0,1,2,12.646,,0.3,2099202,34,0x65A33;0xF8A4E,Fortify Magicka,,0.3,2099202,34,0x65A33;0xF8A4E,,
Stoneflower Petals,0xFE00481F,Fortify Enchanting,0x3EB29,0.6,2,30,1,0,0,0,1,0,0,0,MagicAlchFortifyEnchanting;MagicAlchBeneficial,0x3EB29,0x3EB29,,2,0,1,3,4.30643,,0.6,2099202,34,0x65A2E;0xF8A4E,Fortify Enchanting,,0.6,2099202,34,0x65A2E;0xF8A4E,,
Swamp Fungal Pod,0x7E8B7,Resist Shock,0x3EAEC,0.5,3,60,1,0,0,0,1,0,0,0,MagicAlchResistShock;MagicAlchBeneficial,0x3EAEC,0x3EAEC,,3,0,1,0,12.0163,,0.5,2101250,34,0x65A39;0xF8A4E,Resist Shock,,0.5,2101250,34,0x65A39;0xF8A4E,,
Swamp Fungal Pod,0x7E8B7,Lingering Damage Magicka,0x10DE5F,10,1,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10DE5F,0x10DE5F,,1,10,0,1,10,,10,2099205,0,0x42509,Lingering Damage Magicka,,10,2099205,0,0x42509,,
Swamp Fungal Pod,0x7E8B7,Paralysis,0x73F30,500,0,1,0,1,1,0,0,1,1,1,MagicParalysis;MagicAlchHarmful,0x73F30,0x73F30,,0,1,0,2,39.7164,,500,4197379,21,0x1EA70;0x42509,Paralysis,,500,4197379,21,0x1EA70;0x42509,,
Swamp Fungal Pod,0x7E8B7,Restore Health,0x3EB15,0.5,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial,0x3EB15,0x3EB15,,5,0,0,3,2.93655,,0.5,2099712,0,0x42503;0xF8A4E,Restore Health,,0.5,2099712,0,0x42503;0xF8A4E,,
Taproot,0x3AD71,Weakness to Magic,0x73F51,1,2,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessMagic,0x73F51,0x73F51,,2,0,1,0,7.17739,,1,2101255,34,0x42509;0x74F51,Weakness to Magic,,1,2101255,34,0x42509;0x74F51,,
Taproot,0x3AD71,Fortify Illusion,0x3EB27,0.4,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyIllusion;MagicAlchBeneficial,0x3EB27,0x3EB27,,4,0,1,1,13.1914,,0.4,2099202,34,0x65A2C;0xF8A4E,Fortify Illusion,,0.4,2099202,34,0x65A2C;0xF8A4E,,
Taproot,0x3AD71,Regenerate Magicka,0x3EB07,0.1,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07,,5,0,1,2,24.7571,,0.1,2099202,34,0x65A34;0xF8A4E,Regenerate Magicka,,0.1,2099202,34,0x65A34;0xF8A4E,,
Taproot,0x3AD71,Restore Magicka,0x3EB17,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17,,5,0,0,3,3.52386,,0.6,2099712,0,0x42508;0xF8A4E,Restore Magicka,,0.6,2099712,0,0x42508;0xF8A4E,,
Thistle Branch,0x134AA,Resist Frost,0x3EAEB,0.5,3,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB,,3,0,1,0,12.0163,,0.5,2101250,34,0x65A38;0xF8A4E,Resist Frost,,0.5,2101250,34,0x65A38;0xF8A4E,,
Thistle Branch,0x134AA,Ravage Stamina,0x73F23,1.6,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F23,0x73F23,,2,10,0,1,3.42968,,1.6,2099207,0,0x42509,Ravage Stamina,,1.6,2099207,0,0x42509,,
Thistle Branch,0x134AA,Resist Poison,0x90041,0.5,3,0,1,0,0,0,1,0,0,0,MagicAlchResistPoison;MagicAlchBeneficial,0x90041,0x90041,,3,0,1,2,1.67418,,0.5,2101250,34,0x10EB5F;0xF8A4E,Resist Poison,,0.5,2101250,34,0x10EB5F;0xF8A4E,,
Thistle Branch,0x134AA,Fortify Heavy Armor,0x3EB1E,0.5,2,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHeavyArmor;MagicAlchBeneficial,0x3EB1E,0x3EB1E,,2,0,1,3,7.69253,,0.5,2099202,34,0x65A23;0xF8A4E,Fortify Heavy Armor,,0.5,2099202,34,0x65A23;0xF8A4E,,
Thorn Hook,0x100306F,Lingering Damage Health,0x10AA4A,12,1,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A,,1,10,0,0,12,,12,2099205,0,0x42509,Lingering Damage Health,,12,2099205,0,0x42509,,
Thorn Hook,0x100306F,Paralysis,0x73F30,500,0,1,0,1,1,0,0,1,1,1,MagicParalysis;MagicAlchHarmful,0x73F30,0x73F30,,0,1,0,1,39.7164,,500,4197379,21,0x1EA70;0x42509,Paralysis,,500,4197379,21,0x1EA70;0x42509,,
Thorn Hook,0x100306F,Regenerate Magicka,0x3EB07,0.1,3,180,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07,,3,0,1,2,8.04698,,0.1,2099202,34,0x65A34;0xF8A4E,Regenerate Magicka,,0.1,2099202,34,0x65A34;0xF8A4E,,
Thorn Hook,0x100306F,Regenerate Health,0x3EB06,0.1,3,180,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06,,3,0,1,3,8.04698,,0.1,2099202,34,0x65A30;0xF8A4E,Regenerate Health,,0.1,2099202,34,0x65A30;0xF8A4E,,
Torchbug Thorax,0x4DA73,Restore Stamina,0x3EB16,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16,,5,0,0,0,3.52386,,0.6,2099712,0,0x42504;0xF8A4E,Restore Stamina,,0.6,2099712,0,0x42504;0xF8A4E,,
Torchbug Thorax,0x4DA73,Lingering Damage Magicka,0x10DE5F,10,1,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10DE5F,0x10DE5F,,1,10,0,1,10,,10,2099205,0,0x42509,Lingering Damage Magicka,,10,2099205,0,0x42509,,
Torchbug Thorax,0x4DA73,Weakness to Magic,0x73F51,1,2,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessMagic,0x73F51,0x73F51,,2,0,1,2,7.17739,,1,2101255,34,0x42509;0x74F51,Weakness to Magic,,1,2101255,34,0x42509;0x74F51,,
Torchbug Thorax,0x4DA73,Fortify Stamina,0x3EAF9,0.3,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyStamina;MagicAlchBeneficial,0x3EAF9,0x3EAF9,,4,0,1,3,9.89359,,0.3,2099202,34,0x65A32;0xF8A4E,Fortify Stamina,,0.3,2099202,34,0x65A32;0xF8A4E,,
Trama Root,0x4017008,Weakness to Shock,0x73F2F,0.7,3,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessShock,0x73F2F,0x73F2F,,3,0,1,0,7.84811,,0.7,2101255,34,0x42509;0x74F50,Weakness to Shock,,0.7,2101255,34,0x42509;0x74F50,,
Trama Root,0x4017008,Fortify Carry Weight,0x3EB01,0.15,4,300,1,0,0,0,1,0,0,0,MagicAlchFortifyCarryWeight;MagicAlchBeneficial,0x3EB01,0x3EB01,,4,0,1,1,29.053,,0.15,2099202,34,0x65A2F;0xF8A4E,Fortify Carry Weight,,0.15,2099202,34,0x65A2F;0xF8A4E,,
Trama Root,0x4017008,Damage Magicka,0x3A2B6,2.2,3,0,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3A2B6,0x3A2B6,,3,0,0,2,7.36641,,2.2,2099205,0,0x42509,Damage Magicka,,2.2,2099205,0,0x42509,,
Trama Root,0x4017008,Slow,0x73F25,1,50,5,0,1,0,0,0,1,1,1,MagicAlchHarmful;MagicSlow,0x73F25,0x73F25,,50,0,1,3,34.4932,,1,4200455,34,0x42509;0xB729E,Slow,,1,4200455,34,0x42509;0xB729E,,
Troll Fat,0x3AD72,Resist Poison,0x90041,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchResistPoison;MagicAlchBeneficial,0x90041,0x90041,,4,0,1,0,16.4893,,0.5,2101250,34,0x10EB5F;0xF8A4E,Resist Poison,,0.5,2101250,34,0x10EB5F;0xF8A4E,,
Troll Fat,0x3AD72,Fortify Two-handed,0x3EB1A,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyTwoHanded;MagicAlchBeneficial,0x3EB1A,0x3EB1A,,4,0,1,1,16.4893,,0.5,2099202,34,0x65A20;0xF8A4E,Fortify Two-handed,,0.5,2099202,34,0x65A20;0xF8A4E,,
Troll Fat,0x3AD72,Frenzy,0x73F29,15,1,10,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicInfluence;MagicInfluenceFrenzy,0x73F29,0x73F29,,1,10,0,2,15,,15,2099463,8,0x42509;0x78098;0xC44B6,Frenzy,,15,2099463,8,0x42509;0x78098;0xC44B6,,
Troll Fat,0x3AD72,Damage Health,0x3EB42,3,2,1,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3EB42,0x3EB42,,2,1,0,3,0.510804,,3,2099205,0,0x42509,Damage Health,,3,2099205,0,0x42509,,
Tundra Cotton,0x3F7F8,Resist Magic,0x39E51,1,1,60,1,0,0,0,1,0,0,0,MagicAlchResistMagic;MagicAlchBeneficial,0x39E51,0x39E51,,1,0,1,0,7.17739,,1,2103298,34,0x65A3A;0xF8A4E,Resist Magic,,1,2103298,34,0x65A3A;0xF8A4E,,
Tundra Cotton,0x3F7F8,Fortify Magicka,0x3EAF8,0.3,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8,,4,0,1,1,9.89359,,0.3,2099202,34,0x65A33;0xF8A4E,Fortify Magicka,,0.3,2099202,34,0x65A33;0xF8A4E,,
Tundra Cotton,0x3F7F8,Fortify Block,0x3EB1C,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyBlock;MagicAlchBeneficial,0x3EB1C,0x3EB1C,,4,0,1,2,16.4893,,0.5,2099202,34,0x65A1E;0xF8A4E,Fortify Block,,0.5,2099202,34,0x65A1E;0xF8A4E,,
Tundra Cotton,0x3F7F8,Fortify Barter,0x3EB23,2,1,30,1,0,0,0,1,0,0,0,MagicAlchFortifySpeechcraft;MagicAlchBeneficial,0x3EB23,0x3EB23,,1,0,1,3,6.69674,,2,2099202,34,0x65A29;0xF8A4E,Fortify Barter,,2,2099202,34,0x65A29;0xF8A4E,,
Vampire Dust,0x3AD76,Invisibility,0x3EB3D,100,0,4,0,1,1,0,1,0,0,1,MagicInvisibility;MagicAlchBeneficial;MagicAlchDurationBased,0x3EB3D,0x3EB3D,,0,4,0,0,36.4977,,100,4201474,11,0x1EA6F;0xF8A4E;0xF8A4F,Invisibility,,100,4201474,11,0x1EA6F;0xF8A4E;0xF8A4F,,
Vampire Dust,0x3AD76,Restore Magicka,0x3EB17,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17,,5,0,0,1,3.52386,,0.6,2099712,0,0x42508;0xF8A4E,Restore Magicka,,0.6,2099712,0,0x42508;0xF8A4E,,
Vampire Dust,0x3AD76,Regenerate Health,0x3EB06,0.1,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06,,5,0,1,2,24.7571,,0.1,2099202,34,0x65A30;0xF8A4E,Regenerate Health,,0.1,2099202,34,0x65A30;0xF8A4E,,
Vampire Dust,0x3AD76,Cure Disease,0xAE722,0.5,5,0,1,0,0,1,1,0,0,0,MagicAlchBeneficial,0xAE722,0xAE722,,5,0,0,3,2.93655,,0.5,2103808,3,0xF8A4E,Cure Disease,,0.5,2103808,3,0xF8A4E,,
